2010,10,6,-0.530780285349435
2010,10,7,-0.38267443317677274
2010,10,8,-0.43805882704434645
2010,10,11,-0.32547295348053118
2010,10,12,0.33205471974646267
2010,10,13,1.5711224544723743
2010,10,14,1.3456725928419444
2010,10,15,1.9550055113677955
2010,10,18,2.3555003136398542
2010,10,19,0.7953184574610741
2010,10,20,1.1402146488415181
2010,10,21,1.2239404427079787
2010,10,22,1.0424615679483908
2010,10,25,0.61223610697070763
2010,10,26,1.7496820816033756
2010,10,27,1.7424073123841048
2010,10,28,1.8290922731838366
2010,10,29,2.0509894580913377
2010,11,1,2.1354697668227876
2010,11,2,2.2655804216022402
2010,11,3,1.6267263849500531
2010,11,4,1.563492960060372
2010,11,5,1.1265042654668698
2010,11,8,0.98765518748155168
2010,11,9,1.0583776287618534
2010,11,10,0.94560135557912728
2010,11,11,0.5484572051183243
2010,11,12,-0.046655194054024018
2010,11,15,-0.17498627348102741
2010,11,16,-0.59751371077468196
2010,11,17,-1.0315935610058833
2010,11,18,-0.68752870154762358
2010,11,19,-1.0255211840887744
2010,11,22,-1.137331846502752
2010,11,23,-2.0692562935515966
2010,11,24,-1.4963507572294106
2010,11,26,-1.513157000229888
2010,11,29,-1.2814375709354735
2010,11,30,-1.2096308659227275
2010,12,1,0.031377395004194314
2010,12,2,1.4000388341024628
2010,12,3,1.6045381786414079
2010,12,6,1.286224886090557
2010,12,7,1.2756917460043489
2010,12,8,1.7175028108429349
2010,12,9,1.4229543336481811
2010,12,10,1.6245022191076615
2010,12,13,1.3607952314414979
2010,12,14,1.5989247306798136
2010,12,15,1.6282899348770274
2010,12,16,1.5622382353188098
2010,12,17,1.3171760966205239
2010,12,20,1.1035841602675343
2010,12,21,1.223953526477574
2010,12,22,1.2306573151888172
2010,12,23,1.2376840676838907
2010,12,27,0.93291135970327199
2010,12,28,0.81284377840331412
2010,12,29,0.75260231957119561
2010,12,30,0.49839516076319385
